CREATE TABLE `Customers` (`CustomerID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`CustomerID`));
CREATE TABLE `Employees` (`EmployeeID` BIGINT NOT NULL, `FirstName` TEXT, `MiddleInitial` TEXT, `LastName` TEXT, PRIMARY KEY (`EmployeeID`));
CREATE TABLE `Products` (`ProductID` BIGINT NOT NULL, `Name` TEXT, `Price` DOUBLE, PRIMARY KEY (`ProductID`));
CREATE TABLE `Sales` (`SalesID` BIGINT NOT NULL, `SalesPersonID` BIGINT, `CustomerID` BIGINT, `ProductID` BIGINT, `Quantity` BIGINT, PRIMARY KEY (`SalesID`));
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11026, 'Kari', 'K', 'Schmidt');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11050, 'Karl', 'L', 'Deng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11076, 'Karla', 'M', 'Becker');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11092, 'Kate', NULL, 'Raje');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11096, 'Kate', NULL, 'Yuan');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11196, 'Katherine', NULL, 'Wood');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11275, 'Kathleen', 'R', 'Alvarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11281, 'Kathryn', NULL, 'Goel');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11295, 'Kathryn', 'M', 'Xie');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11305, 'Katie', NULL, 'Raje');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11335, 'Katrina', 'K', 'Tang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11354, 'Kayla', NULL, 'Griffin');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11355, 'Kayla', NULL, 'Hayes');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11385, 'Kayla', 'L', 'Ross');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11387, 'Kayla', 'M', 'Harrison');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11389, 'Kayla', 'M', 'Stotler');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11411, 'Kaylee', 'C', 'Green');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11417, 'Kaylee', 'E', 'Nelson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11420, 'Kaylee', 'K', 'Watson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11482, 'Kelli', NULL, 'Wang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11494, 'Kelli', 'E', 'Becker');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11523, 'Kellie', 'B', 'Vazquez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11533, 'Kellie', 'T', 'Moreno');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11553, 'Kelly', 'J', 'Whitworth');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11554, 'Kelly', 'L', 'Henderson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11569, 'Kelsey', 'J', 'Jai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11580, 'Kelsey', 'W', 'Xu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11629, 'Ken', NULL, 'Sánchez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11643, 'Kendra', NULL, 'Rubio');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11651, 'Kendra', 'L', 'Vazquez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11658, 'Kenneth', NULL, 'Becker');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11678, 'Kerry', 'N', 'Westguard');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11686, 'Kevin', NULL, 'Flores');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11696, 'Kevin', NULL, 'Mitchell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11752, 'Kimberly', NULL, 'Torres');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11761, 'Kimberly', 'K', 'Cox');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11771, 'Kirk', 'J', 'Koenigsbauer');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11776, 'Kok-Ho', 'T', 'Loh');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11815, 'Kristen', 'J', 'Zheng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11844, 'Kristi', 'D', 'Romero');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11886, 'Kristina', NULL, 'Malhotra');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11892, 'Kristina', NULL, 'Schmidt');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11903, 'Kristina', 'V', 'Arun');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11947, 'Kristopher', 'W', 'Rana');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (11965, 'Kristy', 'L', 'Blanco');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12003, 'Kurt', 'B', 'Pal');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12035, 'Kyle', NULL, 'Ross');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12037, 'Kyle', NULL, 'Wang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12043, 'Kyle', 'C', 'Turner');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12090, 'Lacey', 'C', 'Zheng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12097, 'Lacey', 'K', 'Pal');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12161, 'Larry', 'T', 'Diaz');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12174, 'Latasha', 'A', 'Alonso');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12179, 'Latasha', 'L', 'Gomez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12221, 'Laura', 'L', 'Cai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12250, 'Lauren', NULL, 'Perry');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12259, 'Lauren', NULL, 'Williams');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12301, 'Lawrence', NULL, 'Alvarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12324, 'Leah', NULL, 'Cai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12338, 'Leah', 'J', 'Yang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12350, 'Lee', NULL, 'Romero');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12355, 'Lee', 'A', 'Alvarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12358, 'Lee', 'D', 'Suarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12385, 'Leonard', 'L', 'Chande');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12393, 'Leslie', NULL, 'Alvarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12428, 'Levi', 'A', 'Sanchez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12431, 'Levi', 'I', 'Patel');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12447, 'Linda', NULL, 'Martinez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12463, 'Linda', 'D', 'Rubio');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12500, 'Lindsey', NULL, 'Goel');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12620, 'Logan', 'S', 'Jenkins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12622, 'Lola', 'M', 'McCarthy');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12628, 'Lori', NULL, 'Kane');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12648, 'Lorraine', 'O', 'Nay');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12657, 'Louis', NULL, 'Luo');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12686, 'Louis', 'J', 'Yang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12689, 'Louis', 'K', 'Zhang');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12721, 'Lucas', NULL, 'Nelson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12724, 'Lucas', NULL, 'Phillips');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12736, 'Lucas', NULL, 'Wright');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12749, 'Lucas', 'C', 'Cook');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12759, 'Lucas', 'G', 'Morris');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12785, 'Lucas', 'S', 'Martinez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12802, 'Luis', NULL, 'Hill');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12866, 'Luke', NULL, 'Perry');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12880, 'Luke', 'C', 'Edwards');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12884, 'Luke', 'G', 'Parker');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12909, 'Lydia', NULL, 'Weber');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12926, 'Mackenzie', NULL, 'Baker');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12969, 'Mackenzie', 'T', 'Campbell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12979, 'Madeline', NULL, 'Mitchell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12997, 'Madison', NULL, 'Brown');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (12998, 'Madison', NULL, 'Butler');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13007, 'Madison', NULL, 'Moore');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13010, 'Madison', NULL, 'Russell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13016, 'Madison', 'A', 'Ross');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13059, 'Makayla', 'A', 'Gray');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13074, 'Mallory', NULL, 'Romero');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13103, 'Mandy', NULL, 'Zheng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13105, 'Mandy', 'A', 'Cai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13111, 'Mandy', 'L', 'Li');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13141, 'Marc', NULL, 'Hernandez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13163, 'Marcel', NULL, 'Truempy');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13194, 'Marcus', NULL, 'Cooper');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13206, 'Marcus', NULL, 'Miller');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13219, 'Marcus', NULL, 'Walker');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13222, 'Marcus', NULL, 'White');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13242, 'Marcus', 'F', 'Ross');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13291, 'Margaret', NULL, 'Ye');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13295, 'Margaret', 'D', 'Zheng');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13322, 'Maria', NULL, 'Hammond');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13325, 'Maria', NULL, 'Hughes');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13333, 'Maria', NULL, 'Roberts');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13341, 'Maria', 'A', 'Ward');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13361, 'Maria', 'G', 'Edwards');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13382, 'Mariah', NULL, 'Brooks');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13391, 'Mariah', NULL, 'Peterson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13392, 'Mariah', NULL, 'Powell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13401, 'Mariah', 'A', 'Hughes');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13408, 'Mariah', 'J', 'Cooper');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13421, 'Mariah', 'M', 'Wood');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13434, 'Marie', NULL, 'Gill');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13439, 'Marie', NULL, 'Martinez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13555, 'Marshall', 'K', 'Cai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13569, 'Marshall', 'V', 'Andersen');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13658, 'Mary', 'B', 'Edwards');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13662, 'Mary', 'D', 'Hernandez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13664, 'Mary', 'E', 'Evans');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13669, 'Mary', 'K', 'Browning');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13673, 'Mary', 'O', 'King');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13695, 'Mason', NULL, 'Nelson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13696, 'Mason', NULL, 'Phillips');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13726, 'Mason', 'R', 'Murphy');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13735, 'Mathew', 'A', 'Carlson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13738, 'Mathew', 'A', 'Serrano');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13773, 'Matthew', 'M', 'Hunter');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13794, 'Maurice', 'C', 'Xu');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13816, 'Max', 'E', 'Serrano');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13822, 'Max', 'M', 'Alvarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13857, 'Meagan', 'I', 'Sanchez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13867, 'Megan', NULL, 'Alexander');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13935, 'Megan', 'W', 'Gray');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13960, 'Melanie', NULL, 'Flores');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13964, 'Melanie', NULL, 'Kelly');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (13977, 'Melanie', 'A', 'Howard');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14008, 'Melinda', NULL, 'Carlson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14016, 'Melinda', NULL, 'Suarez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14052, 'Melissa', 'E', 'Richardson');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14055, 'Melissa', 'K', 'Barnes');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14060, 'Melissa', 'R', 'Jenkins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14064, 'Melissa', 'R', 'Sanders');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14093, 'Melvin', NULL, 'Raje');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14129, 'Meredith', NULL, 'Sai');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14155, 'Meredith', 'W', 'Martin');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14178, 'Micah', 'M', 'Guo');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14193, 'Michael', NULL, 'Raheem');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14248, 'Micheal', 'W', 'Alonso');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14279, 'Michele', 'A', 'Torres');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14295, 'Michele', 'J', 'Ramos');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14318, 'Michelle', NULL, 'Morris');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14348, 'Miguel', NULL, 'Collins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14425, 'Mike', 'K', 'Seamans');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14446, 'Mindy', 'A', 'Raje');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14470, 'Miranda', NULL, 'Russell');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14479, 'Miranda', 'L', 'Jenkins');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14530, 'Mohamed', 'D', 'Pal');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14542, 'Molly', 'C', 'Lopez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14554, 'Monica', NULL, 'Kim');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14576, 'Monique', NULL, 'Ramos');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14595, 'Morgan', NULL, 'Brown');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14601, 'Morgan', NULL, 'Gonzalez');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14638, 'Morgan', 'C', 'Williams');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14650, 'Morgan', 'G', 'Cook');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14660, 'Morgan', 'L', 'Kelly');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14685, 'Mya', NULL, 'Alexander');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14687, 'Mya', NULL, 'Coleman');
INSERT INTO `Customers` (`CustomerID`, `FirstName`, `MiddleInitial`, `LastName`) VALUES (14693, 'Mya', 'C', 'Simmons');
